,chi1,chi2,knee,trial,err_chi1,err_chi2,err_knee
1691,0.25,1.0,90.0,1.0,-0.2499999999999545,-0.15458097625684242,-82.8440793401913
1692,0.25,1.0,90.0,2.0,-0.24999999999999098,-0.4795828140314139,-89.57296832317623
1693,0.25,1.0,90.0,3.0,-0.24999999999992223,-0.36907344742945236,-88.15500359338891
1694,0.25,1.0,90.0,4.0,-0.25,0.07083981777744497,-68.14209152411513
1695,0.25,1.0,90.0,5.0,-0.24999999999999986,0.16218617385703848,-49.77451489526488
1696,0.25,1.0,90.0,6.0,0.04255791298821615,0.12427981229466889,104.51664831533895
1697,0.25,1.0,90.0,7.0,-0.24999999999172426,-0.4012299206467821,-87.51030031892535
1698,0.25,1.0,90.0,8.0,-0.08793235142635408,0.4126453470682838,163.7519675913716
1699,0.25,1.0,90.0,9.0,-0.25,-0.1082706987261568,-79.35862428279641
1700,0.25,1.25,0.0,0.0,0.7481184304192475,-0.5582604356692422,2.175831799118925
1701,0.25,1.25,0.0,1.0,0.9136097131181502,-0.7753115740435499,2.4232838874891787
1702,0.25,1.25,0.0,2.0,0.29413444369599084,-0.09555052939917386,2.97113952576376
1703,0.25,1.25,0.0,3.0,1.2045707456617087,-1.2497979338859542,0.19571825278573088
1704,0.25,1.25,0.0,4.0,-0.2499999999999998,0.4010353834330127,0.9448807463915123
1705,0.25,1.25,0.0,5.0,0.9036576139612076,-0.7781503199180209,2.3564261467180656
1706,0.25,1.25,0.0,6.0,0.6936192744937677,-0.5274648404071686,3.030076331173016
1707,0.25,1.25,0.0,7.0,0.587136075387214,-0.5798081776643864,1.775415455470181e-21
1708,0.25,1.25,0.0,8.0,1.2820587351648123,-1.2499999422388477,1.248572573533595e-15
1709,0.25,1.25,0.0,9.0,0.6372764000758732,-0.5807277306122967,1.0640088325767068e-16
1710,0.25,1.25,10.0,0.0,0.07268059526215281,0.1510362562354839,17.329912067424175
1711,0.25,1.25,10.0,1.0,0.07701256995538985,-0.12612389037140814,0.538784640107389
1712,0.25,1.25,10.0,2.0,0.10389557394593363,0.10360661777099178,18.535835858172327
1713,0.25,1.25,10.0,3.0,0.036289204401141306,0.008752866835614492,2.4915117264094455
1714,0.25,1.25,10.0,4.0,-0.1435502669365657,0.3342264337568295,18.869208531286127
1715,0.25,1.25,10.0,5.0,0.13559987739018453,0.11806071800019047,13.177851897369273
1716,0.25,1.25,10.0,6.0,-0.09209799813393185,-0.011464325606482584,-3.3303623119915056
1717,0.25,1.25,10.0,7.0,-0.17454721195113332,0.1571258443184229,-1.6365330610973992
1718,0.25,1.25,10.0,8.0,-0.24999999999967937,0.3133555764652156,12.446740466850947
1719,0.25,1.25,10.0,9.0,-0.1642536571087021,-0.0814213605790759,-6.344864141139131
1720,0.25,1.25,20.0,0.0,-0.24999999999999914,0.011731547872749992,-13.530324139742312
1721,0.25,1.25,20.0,1.0,-0.25,0.1953367692269472,1.6435562068461813
1722,0.25,1.25,20.0,2.0,-0.16163802101966301,0.16328444029556666,-0.6865204425756097
1723,0.25,1.25,20.0,3.0,0.21105521753259382,-0.051852718557357624,23.66786439193855
1724,0.25,1.25,20.0,4.0,-0.25,0.01962507512554379,-7.467146392994511
1725,0.25,1.25,20.0,5.0,-0.24999999999999975,0.3173151931402245,22.91487317726868
1726,0.25,1.25,20.0,6.0,0.09693644090305004,0.11348930164993698,29.44776276381871
1727,0.25,1.25,20.0,7.0,0.17323567941709722,0.028505960132811925,19.84308799735222
1728,0.25,1.25,20.0,8.0,-0.25,0.41537194814338063,44.472265383483645
1729,0.25,1.25,20.0,9.0,0.013821637904296247,0.18007183005543093,38.30721152185177
1730,0.25,1.25,30.0,0.0,0.23078007892092967,-0.06917021297222181,25.41734799811791
1731,0.25,1.25,30.0,1.0,-0.24999999999999895,-0.18096601303305282,-25.823255652018624
1732,0.25,1.25,30.0,2.0,-0.25,-0.10539230663371946,-24.54307486338856
1733,0.25,1.25,30.0,3.0,0.05862727215340957,0.17819648599646798,43.13525846217519
1734,0.25,1.25,30.0,4.0,-0.25,0.04722386038666082,-18.097486387904013
1735,0.25,1.25,30.0,5.0,0.026223239611668336,-0.09127294258101482,-2.787848424119929
1736,0.25,1.25,30.0,6.0,-0.08337089133067721,-0.2628602823303613,-24.978574567212057
1737,0.25,1.25,30.0,7.0,-0.25,0.09658276922264597,-11.65435710294869
1738,0.25,1.25,30.0,8.0,-0.25,-0.04651405914828555,-19.0643061380866
1739,0.25,1.25,30.0,9.0,-0.1101752535406299,0.08934176198106725,-6.2869796320433124
1740,0.25,1.25,40.0,0.0,0.18488038203444823,-0.059787961880459095,49.8467281582122
1741,0.25,1.25,40.0,1.0,-0.24999999990439253,-0.16421460592473047,-32.704856426831356
1742,0.25,1.25,40.0,2.0,-0.06951314267997885,-0.12769627096747627,-22.182397573401037
1743,0.25,1.25,40.0,3.0,-0.24999999999999997,-0.1316022478357961,-33.04458193620897
1744,0.25,1.25,40.0,4.0,0.09337238376878942,0.1200484621975848,56.27140687289476
1745,0.25,1.25,40.0,5.0,0.07756068345543454,0.08918133659602989,60.7368573122296
1746,0.25,1.25,40.0,6.0,-0.24999999999999992,-0.013564611295420859,-25.05252952981857
1747,0.25,1.25,40.0,7.0,0.02160892601014791,0.20543307242505948,58.844874521981936
1748,0.25,1.25,40.0,8.0,-0.24838871097879675,-0.21809902209183307,-35.8661609040778
1749,0.25,1.25,40.0,9.0,-0.24999999999999997,-0.26409061899238273,-37.556838208188275
1750,0.25,1.25,50.0,0.0,0.07206532602882249,0.12519050631903506,68.99313597773363
1751,0.25,1.25,50.0,1.0,-0.20185050295474996,-0.05027083614870009,-30.560911505516774
1752,0.25,1.25,50.0,2.0,0.04853972973501858,0.16724973268939936,68.66604357856872
1753,0.25,1.25,50.0,3.0,-0.06984806238541755,0.184132648932531,44.99176908967314
1754,0.25,1.25,50.0,4.0,-0.2499999999999999,0.049492580288433397,-28.070323605332778
1755,0.25,1.25,50.0,5.0,-0.25,0.011074497609480538,-23.657110669344956
1756,0.25,1.25,50.0,6.0,0.015513317782836156,0.013523236030956287,-7.180831492792542
1757,0.25,1.25,50.0,7.0,0.01183621509810534,0.17775564577130765,74.52418162862703
1758,0.25,1.25,50.0,8.0,0.23284003531747377,-0.10537754699422286,35.38211912661083
1759,0.25,1.25,50.0,9.0,-0.25,-0.23476106706148991,-42.531355177090106
1760,0.25,1.25,60.0,0.0,0.03469000907206138,0.17780438460177783,85.42699649629219
1761,0.25,1.25,60.0,1.0,-0.24999999999584482,-0.48611672297989006,-59.23486688135501
1762,0.25,1.25,60.0,2.0,0.1525359935903241,-0.13154632570015434,5.445867744202701
1763,0.25,1.25,60.0,3.0,0.19462546907962347,-0.0665387356318421,45.29696939942613
1764,0.25,1.25,60.0,4.0,-0.24999999999999992,0.0539299048169648,-40.22586389038282
1765,0.25,1.25,60.0,5.0,-0.25,-0.028739027418963614,-36.24584695506882
1766,0.25,1.25,60.0,6.0,0.020916527761966952,-0.37473906626202846,-49.53274806666392
1767,0.25,1.25,60.0,7.0,0.1672071227742104,-0.062475770296234856,54.615237167903175
1768,0.25,1.25,60.0,8.0,-0.16921340910218916,0.323625498461366,57.69351727953979
1769,0.25,1.25,60.0,9.0,0.021623350199656,0.21322334274646648,90.73801659231336
1770,0.25,1.25,70.0,0.0,-0.24999999999991127,-0.013890021220592352,-44.834501969738206
1771,0.25,1.25,70.0,1.0,-0.05773164119393534,-0.48958625275802026,-64.97371307938863
1772,0.25,1.25,70.0,2.0,-0.24999999999999997,-0.20181503189972871,-63.17971285231502
1773,0.25,1.25,70.0,3.0,0.18130511330933763,-0.082194595003386,55.226253713523604
1774,0.25,1.25,70.0,4.0,-0.0492437970564156,0.27776765967963435,129.1158960901758
1775,0.25,1.25,70.0,5.0,-0.25,-0.2002124453515539,-61.01999221759412
1776,0.25,1.25,70.0,6.0,0.12859029601790328,-0.16968861577671057,-32.12300057373767
1777,0.25,1.25,70.0,7.0,0.0873645629144491,0.12689566176036937,78.89932671368217
1778,0.25,1.25,70.0,8.0,-0.0306896460049772,0.254550650888151,114.90294066499635
1779,0.25,1.25,70.0,9.0,0.03339837435742615,0.17287838036217584,82.2004362673089
1780,0.25,1.25,80.0,0.0,-0.24999999999999978,-0.2563768708488353,-71.15445472317947
1781,0.25,1.25,80.0,1.0,0.060173361093762034,0.1380748064331896,104.28823817131544
1782,0.25,1.25,80.0,2.0,0.10959353920181997,-0.09122621456804514,16.240657057185487
1783,0.25,1.25,80.0,3.0,-0.040077709141430023,-0.037308377769254886,-29.49802361067617
1784,0.25,1.25,80.0,4.0,-0.1421091072205225,-0.15147838113916068,-56.064105200886715
1785,0.25,1.25,80.0,5.0,-0.03527854312489542,0.028964304342183445,1.294332517013828
1786,0.25,1.25,80.0,6.0,-0.023085380165103447,0.3006043265177314,129.12617764614248
1787,0.25,1.25,80.0,7.0,-0.25,0.11646720422098977,-38.707406151692005
1788,0.25,1.25,80.0,8.0,-0.009675187827289156,0.2650115227504408,110.51576743405539
1789,0.25,1.25,80.0,9.0,0.06644967197407681,0.13486702031580045,97.13486888942012
1790,0.25,1.25,90.0,0.0,0.03650714320496323,0.1798016015240682,120.13132315740887
1791,0.25,1.25,90.0,1.0,0.00455936765458087,0.2334577851702324,125.14367668893456
1792,0.25,1.25,90.0,2.0,-0.11216224662778532,0.4016181145006674,176.08278991730742
1793,0.25,1.25,90.0,3.0,-0.24999999998305536,-0.25726202463753045,-81.53114475948514
1794,0.25,1.25,90.0,4.0,-0.25,0.052053253925069765,-44.67900183837734
1795,0.25,1.25,90.0,5.0,0.24457227540803467,-1.249939063627821,-23.216629921475345
1796,0.25,1.25,90.0,6.0,-0.25,-0.6058135555730196,-88.65603833132447
1797,0.25,1.25,90.0,7.0,0.06440564364948487,-0.04403112212256688,-8.023102491159335
1798,0.25,1.25,90.0,8.0,-0.03913149957097978,0.31877967076870783,142.33473453186255
1799,0.25,1.25,90.0,9.0,0.006813606336727507,-0.07839275063541451,-38.17105870610715
1800,0.25,1.5,0.0,0.0,1.1026795080526053,-0.9553094745737482,2.1052383881447776
1801,0.25,1.5,0.0,1.0,0.6645941351683498,-0.6213299261172662,6.289009115897285e-17
1802,0.25,1.5,0.0,2.0,1.1051659943952339,-0.9303579744893944,1.9141898959673596
1803,0.25,1.5,0.0,3.0,1.0564271685749864,-1.1020696235696195,9.160670739773144e-13
1804,0.25,1.5,0.0,4.0,0.6814066302286854,-0.5928012357592267,7.853442202780058e-12
1805,0.25,1.5,0.0,5.0,0.7418716923791252,-0.7144540202703739,7.021573716331007e-16
1806,0.25,1.5,0.0,6.0,0.7575646715332434,-0.6661833141687047,5.348685786247189e-14
1807,0.25,1.5,0.0,7.0,1.424632710740009,-1.4999999500409624,0.33366578540490033
1808,0.25,1.5,0.0,8.0,0.7968897558791119,-0.8146765438552033,1.0864746135333663e-22
1809,0.25,1.5,0.0,9.0,1.3435980095044104,-1.2154367328917206,1.2486290499458568
1810,0.25,1.5,10.0,0.0,-0.25,0.1881557943708514,-3.7595079559193705
1811,0.25,1.5,10.0,1.0,0.31937829507435433,-0.25942066276268094,1.5746352865922582
1812,0.25,1.5,10.0,2.0,-0.25,0.06224116758246612,-6.046937047394483
1813,0.25,1.5,10.0,3.0,-0.25,0.25430820340484095,2.32885122081227
1814,0.25,1.5,10.0,4.0,-0.19814142694624773,0.18741539606348012,-0.09953155697966132
1815,0.25,1.5,10.0,5.0,0.19655688231539686,0.03043194779467817,10.790552581542787
1816,0.25,1.5,10.0,6.0,-0.2127731167447621,0.26094178051733063,13.187138333770548
1817,0.25,1.5,10.0,7.0,0.4496125051598623,-0.30572175619547215,5.393702093130559
1818,0.25,1.5,10.0,8.0,-0.10884547252276858,0.19001512342681215,11.27078861976635
1819,0.25,1.5,10.0,9.0,-0.05128488409944282,-0.02381360849236369,-3.3316045244070693
1820,0.25,1.5,20.0,0.0,0.2847684339640294,-0.09128727425983052,13.98148390837418
1821,0.25,1.5,20.0,1.0,0.2052165028653632,-0.09043329224289809,7.004280611096323
1822,0.25,1.5,20.0,2.0,0.22564637195943416,-0.030326062948131005,26.616802050855654
1823,0.25,1.5,20.0,3.0,-0.25,0.10591046760978018,-8.317339469606774
1824,0.25,1.5,20.0,4.0,-0.17929222226953373,0.37994707898902735,53.41856188203971
1825,0.25,1.5,20.0,5.0,0.15698960486716929,0.01663376830079044,49.10432446600669
1826,0.25,1.5,20.0,6.0,0.05632266807330044,0.17093810728293457,28.156689738797986
1827,0.25,1.5,20.0,7.0,0.0341699244900775,-0.03859413054113303,0.34628300330462736
1828,0.25,1.5,20.0,8.0,-0.25,0.22270426524518672,7.214952129783548
1829,0.25,1.5,20.0,9.0,-0.05241096214372759,0.038764711560763,3.8637976006131147
1830,0.25,1.5,30.0,0.0,0.4420137026514459,-0.319452863015806,12.96980673988282
1831,0.25,1.5,30.0,1.0,-0.13617558011837028,0.062320398329283044,-4.141931548519494
1832,0.25,1.5,30.0,2.0,0.40158402719203634,-0.21074947359789564,16.90317508383481
1833,0.25,1.5,30.0,3.0,0.2558625531632175,-0.07333403116198811,26.346853219812623
1834,0.25,1.5,30.0,4.0,0.17159658157048246,0.02426821267177992,39.52827237789248
1835,0.25,1.5,30.0,5.0,-0.13426300014710724,-0.08129092210128164,-20.769996706720605
1836,0.25,1.5,30.0,6.0,-0.24891733531329654,0.2921137500578106,19.950497262952
1837,0.25,1.5,30.0,7.0,0.056330110831966596,0.18649128717688646,40.81995127057715
1838,0.25,1.5,30.0,8.0,-0.03437136135608185,0.012813870481707124,-1.0479624220761572
1839,0.25,1.5,30.0,9.0,0.06056676069944977,-0.09528206852836707,1.7256989386495611
1840,0.25,1.5,40.0,0.0,-0.25,-0.0542321175969569,-25.1896060730136
1841,0.25,1.5,40.0,1.0,0.03889353726494682,0.22210448271888072,51.47055264371538
1842,0.25,1.5,40.0,2.0,0.08025098174157069,-0.37971280856982603,-30.86154404591902
1843,0.25,1.5,40.0,3.0,0.31815309146958937,-0.15202726483135276,40.99481124894281
1844,0.25,1.5,40.0,4.0,0.21532811892964426,-0.08117975355827123,69.26485822570643
1845,0.25,1.5,40.0,5.0,-0.25,0.19452155464789822,7.779313795327937
1846,0.25,1.5,40.0,6.0,-0.0432862187269758,-0.217021722409094,-26.847061840435714
1847,0.25,1.5,40.0,7.0,0.05047656740441603,0.18744723154986032,72.24848793455641
1848,0.25,1.5,40.0,8.0,0.04832625956228953,-0.16697778776364314,-16.262444648309497
1849,0.25,1.5,40.0,9.0,0.07278870035896062,-0.041499633058338814,7.200611886545367
1850,0.25,1.5,50.0,0.0,0.14289969075981984,-0.20700422428942233,-13.896904772189245
1851,0.25,1.5,50.0,1.0,-0.2499999999999764,0.301647315981346,44.37600330492761
1852,0.25,1.5,50.0,2.0,-0.24999999999257017,0.13440416423304846,-19.812092875651704
1853,0.25,1.5,50.0,3.0,-0.14111264600477552,0.07354810763205233,-12.333086959579497
1854,0.25,1.5,50.0,4.0,0.2787357278095878,-0.1308824046405248,37.77186704190542
1855,0.25,1.5,50.0,5.0,0.1115018691408935,-0.004312214421480887,15.84388040955318
1856,0.25,1.5,50.0,6.0,-0.06418638022655912,0.17125276744781615,79.00817191326541
1857,0.25,1.5,50.0,7.0,-0.023936546846460682,-0.1976145851008324,-29.373889528650757
1858,0.25,1.5,50.0,8.0,-0.11070287790972763,0.12548239578925702,3.882248412501312
1859,0.25,1.5,50.0,9.0,0.09868760720655606,-0.1423799291076675,-12.226878613590195
1860,0.25,1.5,60.0,0.0,-0.012216594067691294,-0.022775200123304362,-17.453988901756468
1861,0.25,1.5,60.0,1.0,0.20085858804087542,0.008516030206052738,48.8725792324113
1862,0.25,1.5,60.0,2.0,-0.0961917324355803,0.1282653610701021,-2.1415185660124934
1863,0.25,1.5,60.0,3.0,-0.24999999999969263,0.06349879654543278,-17.897503283342765
1864,0.25,1.5,60.0,4.0,-0.25,-0.09941761971723317,-45.549554088617896
1865,0.25,1.5,60.0,5.0,-0.25,0.022388967686198136,-25.15131951510881
1866,0.25,1.5,60.0,6.0,-0.25,-0.1521513049811578,-49.736084863597064
1867,0.25,1.5,60.0,7.0,-0.19221363196109623,-0.08604184146279081,-44.39224009923316
1868,0.25,1.5,60.0,8.0,0.09165901503883433,0.15867301388592714,71.83451883490449
1869,0.25,1.5,60.0,9.0,-0.05020601332671029,-0.14833378453023371,-30.22726481622485
1870,0.25,1.5,70.0,0.0,-0.25,0.02068889085643666,-33.42848177762723
1871,0.25,1.5,70.0,1.0,0.05913868368641084,-0.08272187762814265,4.852974651605976
1872,0.25,1.5,70.0,2.0,0.11635736842821098,0.08266981200547452,72.30359434280223
1873,0.25,1.5,70.0,3.0,-0.050295849929237996,0.2749430541651319,129.88362914343628
1874,0.25,1.5,70.0,4.0,-0.24999999999999997,0.0024305505199970767,-41.63539993694134
1875,0.25,1.5,70.0,5.0,-0.15469733603815333,-0.110362145401675,-44.50437902804377
1876,0.25,1.5,70.0,6.0,0.09563063560663587,0.09936665469649886,92.76187698320624
1877,0.25,1.5,70.0,7.0,-0.24999999999999994,-0.19639414924954735,-58.94166601855213
1878,0.25,1.5,70.0,8.0,-0.25,0.017679187924320328,-38.092315597658065
1879,0.25,1.5,70.0,9.0,-0.2499999999996216,0.2759818654692314,29.198015130393017
1880,0.25,1.5,80.0,0.0,-0.25,-0.007275415807737051,-45.72624886582185
1881,0.25,1.5,80.0,1.0,0.04158563313619518,0.19600204020008904,125.27666244991795
1882,0.25,1.5,80.0,2.0,-0.04425832252882789,-0.1088138900768214,-39.63123121068569
1883,0.25,1.5,80.0,3.0,0.07971784222360867,0.1404882295648182,118.60082618436812
1884,0.25,1.5,80.0,4.0,-0.25,0.09240617895417502,-30.423701746843754
1885,0.25,1.5,80.0,5.0,0.137073770451754,0.06228528628514174,93.59090435113234
1886,0.25,1.5,80.0,6.0,-0.16643803468539214,-0.12735274784152528,-48.39655250095798
1887,0.25,1.5,80.0,7.0,0.19324341545369605,-0.02972734519298803,76.3017093402386
1888,0.25,1.5,80.0,8.0,0.17544011141269233,-0.011301226332445014,79.66823522178595
1889,0.25,1.5,80.0,9.0,-0.24999999999999004,-0.021893801671980073,-49.246672379306005
1890,0.25,1.5,90.0,0.0,0.29314823262541134,-0.13043624119422126,30.143749665172734
1891,0.25,1.5,90.0,1.0,-0.052738308127519895,0.16872606925238354,98.68727479047988
1892,0.25,1.5,90.0,2.0,0.24219701806733968,-0.09515314529604879,60.869177260364836
1893,0.25,1.5,90.0,3.0,-0.09462452458895715,0.06355002009971145,-24.402975005499854
1894,0.25,1.5,90.0,4.0,-0.15977865454543372,0.10280170493934704,-5.871182008102451
1895,0.25,1.5,90.0,5.0,-0.25,-0.04662289653515206,-68.4288090653133
1896,0.25,1.5,90.0,6.0,0.010641541886921235,0.20050120560557527,134.03613975016395
1897,0.25,1.5,90.0,7.0,-0.18871928711696767,0.32196803408273156,136.78994045809335
1898,0.25,1.5,90.0,8.0,0.05881406486473456,-0.05636981035970279,10.193576463394479
1899,0.25,1.5,90.0,9.0,-0.12998837599043872,-0.22095143217017243,-72.45300763794486
1900,0.25,1.75,0.0,0.0,0.8519078975386036,-0.8503969113833771,1.7466069330748758e-19
1901,0.25,1.75,0.0,1.0,-0.24999999999992362,0.32401794172770204,2.4872892626082153
1902,0.25,1.75,0.0,2.0,0.8121429190720377,-0.753820002854972,7.278172355359897e-15
1903,0.25,1.75,0.0,3.0,0.9632252092045095,-0.9856439964189653,4.651589608269006e-17
1904,0.25,1.75,0.0,4.0,0.948665897761839,-0.8981033846423063,1.1131634889168947
1905,0.25,1.75,0.0,5.0,1.2945820570765116,-1.1528194385832706,2.9049602113453106
1906,0.25,1.75,0.0,6.0,1.4293203994125914,-1.2994331027967532,1.9171759404015607
1907,0.25,1.75,0.0,7.0,-0.24999999999999997,0.20692683249722554,0.07534241672074775
1908,0.25,1.75,0.0,8.0,0.8518365199726008,-0.9317442199294783,1.0165417204768987e-14
1909,0.25,1.75,0.0,9.0,1.238546316390774,-1.0687107704823973,2.458195318178123
1910,0.25,1.75,10.0,0.0,0.30837611021426714,-0.2820948645649768,-1.4229564542813584
1911,0.25,1.75,10.0,1.0,0.5972744372783719,-0.3636124669354843,7.818185080538324
1912,0.25,1.75,10.0,2.0,0.08235876076618481,-0.013094298831378026,8.731613857874908
1913,0.25,1.75,10.0,3.0,-0.25,0.16372745317154247,-3.221881041960744
1914,0.25,1.75,10.0,4.0,-0.25,0.04872851213902907,-7.339884934748706
1915,0.25,1.75,10.0,5.0,-0.021964588042007294,-0.03279920492773547,-2.019875359725069
1916,0.25,1.75,10.0,6.0,-0.25,0.24273045425271667,1.0688160216910063
1917,0.25,1.75,10.0,7.0,-0.25,0.1920949015487532,1.4335128813751403
1918,0.25,1.75,10.0,8.0,0.33141920650768397,-0.23644555934457578,5.02342154670068
1919,0.25,1.75,10.0,9.0,0.2661592607053934,-0.20367436653037707,6.643627722985347
1920,0.25,1.75,20.0,0.0,-0.25,0.21887939963470604,5.994870253844667
1921,0.25,1.75,20.0,1.0,-0.042185287086975054,-0.09397394351946597,-8.522444833970006
1922,0.25,1.75,20.0,2.0,0.2931776385503502,-0.2918355644267261,-0.8307342840132428
1923,0.25,1.75,20.0,3.0,0.07198793397961883,0.16657659096870803,53.45886636161801
1924,0.25,1.75,20.0,4.0,-0.2499999999881981,0.09345507764095928,-5.459682665853361
1925,0.25,1.75,20.0,5.0,0.35542883422175053,-0.24014452982881385,5.3921211881146505
1926,0.25,1.75,20.0,6.0,0.041393198581652746,0.019526398963737535,2.1861839689200657
1927,0.25,1.75,20.0,7.0,-0.05449787729964217,-0.1345547699072811,-9.85863842369394
1928,0.25,1.75,20.0,8.0,0.313571257482834,-0.23829681749064147,-2.0840899546263607
1929,0.25,1.75,20.0,9.0,-0.25,0.19989532689986156,3.4852911278432224
1930,0.25,1.75,30.0,0.0,0.21716717433727994,-0.11904153131027662,8.734735062063244
1931,0.25,1.75,30.0,1.0,0.271620274565752,-0.08377903110601137,27.354495367832023
1932,0.25,1.75,30.0,2.0,0.17125993487733104,-0.05747424621108688,15.447238612583845
1933,0.25,1.75,30.0,3.0,0.34143693047937784,-0.16711480730060524,29.582396324783545
1934,0.25,1.75,30.0,4.0,0.39708309292110167,-0.23354892451767184,37.06957234755785
1935,0.25,1.75,30.0,5.0,-0.24999999999999892,0.12114849460184751,-8.466282985883936
1936,0.25,1.75,30.0,6.0,-0.06960192951648686,-0.0034229877609055492,-4.413307442303434
1937,0.25,1.75,30.0,7.0,0.04521793000581237,0.16795986053827994,68.61262017664936
1938,0.25,1.75,30.0,8.0,-0.24999999999999944,0.09045606842886822,-12.497732352262453
1939,0.25,1.75,30.0,9.0,-0.25,0.12812108299569047,-7.857439486811824
1940,0.25,1.75,40.0,0.0,-0.11700512122510104,0.0024353410699009537,-9.773071591856588
1941,0.25,1.75,40.0,1.0,-0.24999999999999986,0.10339439247762394,-8.026033737307518
1942,0.25,1.75,40.0,2.0,0.2855775790917855,-0.2271926422302022,7.809369853682661
1943,0.25,1.75,40.0,3.0,0.28299383718607707,-0.05438769449273262,37.504577429449725
1944,0.25,1.75,40.0,4.0,0.18692456603927732,0.025362397185710428,59.528376428896635
1945,0.25,1.75,40.0,5.0,0.3003918654561807,-0.1109237371659817,49.31903494940232
1946,0.25,1.75,40.0,6.0,-0.12515001853899949,0.14917037757882556,18.13648337172313
1947,0.25,1.75,40.0,7.0,-0.06694956148392278,0.07267157954684733,2.8078859680518633
1948,0.25,1.75,40.0,8.0,0.2457311014630046,-0.13197198796825993,12.83049206735727
1949,0.25,1.75,40.0,9.0,0.06113643433521643,-0.02694154137357163,21.078184851262307
1950,0.25,1.75,50.0,0.0,-0.011464993462029921,-0.1611710226815266,-28.650147785165483
1951,0.25,1.75,50.0,1.0,-0.013009988742537393,0.18991637998067024,100.76804124163519
1952,0.25,1.75,50.0,2.0,0.2262098208562151,-0.04779860449459661,48.046008611740305
1953,0.25,1.75,50.0,3.0,0.027571726429089116,-0.07912112956179618,-8.830952315159088
1954,0.25,1.75,50.0,4.0,0.06618725735382808,0.1727506140670776,71.80677376511944
1955,0.25,1.75,50.0,5.0,-0.24999999999999992,0.09407646612598564,-2.6620611318961522
1956,0.25,1.75,50.0,6.0,-0.25,0.027885759973411917,-21.215145314009508
1957,0.25,1.75,50.0,7.0,0.36048021460880564,-0.26578509746612844,-1.9056503725693048
1958,0.25,1.75,50.0,8.0,0.2670416596550387,-0.07597462121092846,53.94358746298815
1959,0.25,1.75,50.0,9.0,0.15038023406173828,-0.019907737370150613,10.272693139674267
1960,0.25,1.75,60.0,0.0,0.12820710978931388,0.08745465928670848,94.07265199084691
1961,0.25,1.75,60.0,1.0,0.25679269200008636,-0.045271057240751755,49.932804574454366
1962,0.25,1.75,60.0,2.0,0.060650008658799326,0.07791238044452187,45.92310294616571
1963,0.25,1.75,60.0,3.0,0.29975723835716306,-0.1000905733966917,50.65072775571423
1964,0.25,1.75,60.0,4.0,-0.09028353410262696,-0.1210104852604228,-31.780126881166375
1965,0.25,1.75,60.0,5.0,-0.24999999999999997,0.14862912705635778,-2.252462401980914
1966,0.25,1.75,60.0,6.0,0.33787332015715865,-0.11754660901081548,38.80858100100829
1967,0.25,1.75,60.0,7.0,0.14487876046970138,-0.07726354071632757,5.4922970609860755
1968,0.25,1.75,60.0,8.0,0.2512539783716162,-0.03871835060589479,39.576073380803976
1969,0.25,1.75,60.0,9.0,-0.15851036035972352,-0.1334827533861742,-39.230231508038855
1970,0.25,1.75,70.0,0.0,0.10609412152089398,-0.2619301623109256,-36.17289038634323
1971,0.25,1.75,70.0,1.0,-0.11337318743395808,0.020625904535596318,-10.458566011548093
1972,0.25,1.75,70.0,2.0,-0.24999999999909672,0.11764750377042676,-13.27623674969879
1973,0.25,1.75,70.0,3.0,0.22455441015715694,-0.016634176981769055,62.13486547608059
1974,0.25,1.75,70.0,4.0,0.07862891297315838,-0.12456826407926314,-18.066354985466354
1975,0.25,1.75,70.0,5.0,0.08047239102750403,-0.26712331042768045,-42.931158474853255
1976,0.25,1.75,70.0,6.0,-0.03538563145541593,0.23554281892249862,220.2542532195905
1977,0.25,1.75,70.0,7.0,0.13175083073519916,0.07359260734405959,102.27070415808515
1978,0.25,1.75,70.0,8.0,0.1851672023940798,0.0374928415952851,58.24940080502668
1979,0.25,1.75,70.0,9.0,-0.249999999999999,0.1603199780935698,-19.83374921256796
1980,0.25,1.75,80.0,0.0,0.02033960363656262,-0.31303650159132124,-60.84524971556229
1981,0.25,1.75,80.0,1.0,0.24294267120649243,-0.2872118347169952,-35.59259190112169
1982,0.25,1.75,80.0,2.0,0.3108861158149293,-0.127522831649159,50.70347259023649
1983,0.25,1.75,80.0,3.0,-0.25,-0.05522431953375784,-49.95619908593274
1984,0.25,1.75,80.0,4.0,0.18522100518170403,-0.05363331163418872,39.72609139240359
1985,0.25,1.75,80.0,5.0,-0.25,-0.111808754634942,-61.74935835110561
1986,0.25,1.75,80.0,6.0,-0.20243825947211458,-0.01700446530156774,-54.48748270643031
1987,0.25,1.75,80.0,7.0,0.27396425849632045,-0.35815248976800507,-39.873591450708155
1988,0.25,1.75,80.0,8.0,0.274641648240336,-0.07960894100314464,42.41779010323569
1989,0.25,1.75,80.0,9.0,0.029472012757156496,-0.3817094742592422,-60.396131036159204
1990,0.25,1.75,90.0,0.0,-0.25,0.13695786808731625,-17.00933074087081
1991,0.25,1.75,90.0,1.0,-0.06375889752257616,-0.05247864577681094,-38.51339590461272
1992,0.25,1.75,90.0,2.0,-0.25,-0.07184020342485575,-48.9693192519715
1993,0.25,1.75,90.0,3.0,-0.0233737323860205,0.23415767761894268,177.88368995386554
